rowid,track_id,year,period,rank,top_20,word_count,mtld,avg_word_length,repetition_score,hapax_ratio,compression_ratio,ttr,song,artist
1036,/wiki/Haven%27t_Met_You_Yet,2010,2006-2011,39,other,367,35.195901639344264,3.566757493188011,0.21333333333333335,0.17166212534059946,0.32119402985074624,0.3215258855585831,Haven't Met You Yet,Michael Bublé
1037,/wiki/Club_Can%27t_Handle_Me,2010,2006-2011,40,other,636,29.331084321939052,3.6855345911949686,0.0933852140077821,0.1761006289308176,0.2765957446808511,0.27672955974842767,Club Can't Handle Me,Flo Rida & David Guetta
1038,/wiki/Down_(Jay_Sean_song),2010,2006-2011,41,other,421,15.054916985951468,3.629453681710214,0.1111111111111111,0.1543942992874109,0.29989816700611,0.2921615201900237,Down,Jay Sean & Lil Wayne
1039,/wiki/Bulletproof_(La_Roux_song),2010,2006-2011,42,other,263,20.23076923076923,4.144486692015209,0.23595505617977527,0.1596958174904943,0.28920118343195267,0.35361216730038025,Bulletproof,La Roux
1040,/wiki/Whatcha_Say,2010,2006-2011,43,other,608,18.25089605734767,3.513157894736842,0.1984732824427481,0.04276315789473684,0.21895424836601307,0.18585526315789475,Whatcha Say,Jason Derulo
1041,/wiki/Baby_(Justin_Bieber_song),2010,2006-2011,44,other,470,11.19047619047619,3.572340425531915,0.29015544041450775,0.1829787234042553,0.2985628187297172,0.2936170212765957,Baby,Justin Bieber & Ludacris
1042,/wiki/Whataya_Want_from_Me,2010,2006-2011,45,other,338,21.207843137254905,3.837278106508876,0.30434782608695654,0.09763313609467456,0.22940817571690056,0.24260355029585798,Whataya Want from Me,Adam Lambert
1043,/wiki/Mine_(Taylor_Swift_song),2010,2006-2011,46,other,414,44.69318181818181,3.8067632850241546,0.0673076923076923,0.21739130434782608,0.35653480220330497,0.3719806763285024,Mine,Taylor Swift
1044,/wiki/Only_Girl_(In_the_World),2010,2006-2011,47,other,409,17.81628787878788,3.5403422982885084,0.1415929203539823,0.08557457212713937,0.22998387963460504,0.20293398533007334,Only Girl (In the World),Rihanna
1045,/wiki/Live_Like_We%27re_Dying,2010,2006-2011,48,other,505,47.61733615221988,3.784158415841584,0.12751677852348994,0.12475247524752475,0.23868312757201646,0.27920792079207923,Live Like We're Dying,Kris Allen
1046,/wiki/Hard_(Rihanna_song),2010,2006-2011,49,other,734,9.986856719733431,3.6267029972752045,0.2984126984126984,0.18256130790190736,0.30097087378640774,0.28201634877384196,Hard,Rihanna & Jeezy
1047,/wiki/Young_Forever,2010,2006-2011,50,other,568,45.15786683630195,4.176056338028169,0.19902912621359223,0.27992957746478875,0.37296195652173914,0.41901408450704225,Young Forever,Jay-Z & Mr Hudson
1048,/wiki/Blah_Blah_Blah_(Kesha_song),2010,2006-2011,51,other,392,14.25925925925926,3.5739795918367347,0.26519337016574585,0.14795918367346939,0.2826933778519755,0.3086734693877551,Blah Blah Blah,Kesha & 3OH!3
1049,/wiki/Bottoms_Up_(Trey_Songz_song),2010,2006-2011,52,other,790,19.821043165467625,3.668354430379747,0.15479876160990713,0.11265822784810127,0.26904376012965964,0.25569620253164554,Bottoms Up,Trey Songz & Nicki Minaj
1050,/wiki/Do_You_Remember_(Jay_Sean_song),2010,2006-2011,53,other,616,18.13420938765404,3.7954545454545454,0.14285714285714285,0.1331168831168831,0.25888324873096447,0.2564935064935065,Do You Remember,Jay Sean & Sean Paul & Lil Jon
1051,/wiki/All_the_Right_Moves_(OneRepublic_song),2010,2006-2011,54,other,436,22.373684210526314,4.284403669724771,0.273972602739726,0.16743119266055045,0.233608336951802,0.2798165137614679,All the Right Moves,OneRepublic
1052,/wiki/According_to_You,2010,2006-2011,55,other,313,39.338528547439125,4.300319488817891,0.06349206349206349,0.17252396166134185,0.2796865581675708,0.3354632587859425,According to You,Orianthi
1053,/wiki/My_Chick_Bad,2010,2006-2011,56,other,688,19.663016656384947,3.890988372093023,0.19141914191419143,0.18604651162790697,0.2730496453900709,0.2936046511627907,My Chick Bad,Ludacris & Nicki Minaj
1054,/wiki/You_Belong_with_Me,2010,2006-2011,57,other,399,46.38342967244702,3.9498746867167918,0.13043478260869565,0.20050125313283207,0.3355229914098029,0.37343358395989973,You Belong with Me,Taylor Swift
1055,/wiki/Meet_Me_Halfway,2010,2006-2011,58,other,446,423.70405737544206,4.87219730941704,0.02,0.695067264573991,0.5383734249713631,0.7892376681614349,Meet Me Halfway,The Black Eyed Peas
1056,/wiki/Take_It_Off_(Kesha_song),2010,2006-2011,59,other,465,17.317241379310346,3.7010752688172044,0.06097560975609756,0.11827956989247312,0.21721311475409835,0.23010752688172043,Take It Off,Kesha
1057,/wiki/Over_(Drake_song),2010,2006-2011,60,other,612,66.61475409836066,3.803921568627451,0.08383233532934131,0.20751633986928106,0.32740094022834115,0.3562091503267974,Over,Drake
1058,/wiki/Animal_(Neon_Trees_song),2010,2006-2011,61,other,317,24.56354280842772,3.6214511041009465,0.15584415584415584,0.15141955835962145,0.2653478854024557,0.277602523659306,Animal,Neon Trees
1059,/wiki/Misery_(Maroon_5_song),2010,2006-2011,62,other,391,23,3.652173913043478,0.13861386138613863,0.1534526854219949,0.2590759075907591,0.27877237851662406,Misery,Maroon 5
1060,/wiki/Magic_(B.o.B_song),2010,2006-2011,63,other,501,27.490154582259844,3.8223552894211577,0.22631578947368422,0.21357285429141717,0.3441745574310416,0.35728542914171657,Magic,B.o.B & Rivers Cuomo
1061,/wiki/Paparazzi_(Lady_Gaga_song),2010,2006-2011,64,other,301,77.3764761602724,4.1694352159468435,0.07627118644067797,0.2059800664451827,0.3194355355997434,0.38870431893687707,Paparazzi,Lady Gaga
1062,/wiki/Tie_Me_Down_(New_Boyz_song),2010,2006-2011,65,other,572,30.105263157894736,3.730769230769231,0.15730337078651685,0.19405594405594406,0.3031524926686217,0.3111888111888112,Tie Me Down,New Boyz & Ray J
1063,/wiki/Your_Love_(Nicki_Minaj_song),2010,2006-2011,66,other,572,13.405899427316232,3.6153846153846154,0.23829787234042554,0.1486013986013986,0.2745839636913767,0.28321678321678323,Your Love,Nicki Minaj
1064,/wiki/Party_in_the_U.S.A.,2010,2006-2011,67,other,496,29.839608064245766,3.534274193548387,0.1092896174863388,0.13306451612903225,0.2770448548812665,0.27419354838709675,Party in the U.S.A.,Miley Cyrus
1065,/wiki/Deuces_(song),2010,2006-2011,68,other,734,12.744241378963817,3.637602179836512,0.2578616352201258,0.1771117166212534,0.31803566208710904,0.2847411444141689,Deuces,Chris Brown & Tyga & Kevin McCall
1066,/wiki/3_(Britney_Spears_song),2010,2006-2011,69,other,328,52.19975932611312,3.9786585365853657,0.15151515151515152,0.11280487804878049,0.22303921568627452,0.2621951219512195,3,Britney Spears
1067,/wiki/Impossible_(Shontelle_song),2010,2006-2011,70,other,370,24.712532001942755,3.9945945945945946,0.19658119658119658,0.0972972972972973,0.25593952483801297,0.2594594594594595,Impossible,Shontelle
1068,/wiki/Forever_(Drake_song),2010,2006-2011,71,other,1060,76.33897756686798,3.9056603773584904,0.08042895442359249,0.2537735849056604,0.3563546423135464,0.3660377358490566,Forever,Drake & Kanye West & Lil Wayne & Eminem
1069,/wiki/Two_Is_Better_Than_One,2010,2006-2011,72,other,284,64.46115204286671,3.8943661971830985,0.09523809523809523,0.13028169014084506,0.28735632183908044,0.3274647887323944,Two Is Better Than One,Boys Like Girls & Taylor Swift
1070,/wiki/My_First_Kiss_(song),2010,2006-2011,73,other,447,40.75588235294118,3.5950782997762865,0.18518518518518517,0.07158836689038031,0.19532391622016562,0.19686800894854586,My First Kiss,3OH!3 & Kesha
1071,/wiki/Already_Gone_(Kelly_Clarkson_song),2010,2006-2011,74,other,329,31.954597701149424,4.0121580547112465,0.04838709677419355,0.11854103343465046,0.27184466019417475,0.3100303951367781,Already Gone,Kelly Clarkson
1072,/wiki/Rock_That_Body,2010,2006-2011,75,other,514,27.196987831637742,3.877431906614786,0.0942622950819672,0.16536964980544747,0.2784204228161149,0.30739299610894943,Rock That Body,The Black Eyed Peas
1073,/wiki/Secrets_(OneRepublic_song),2010,2006-2011,76,other,339,70.8903314917127,4.047197640117994,0.09174311926605505,0.20943952802359883,0.2863822326125073,0.35693215339233036,Secrets,OneRepublic
1074,/wiki/Naturally_(Selena_Gomez_%26_the_Scene_song),2010,2006-2011,77,other,283,14.016791563005725,4.413427561837456,0.37777777777777777,0.10954063604240283,0.21815806662312215,0.24381625441696114,Naturally,Selena Gomez & the Scene
1075,/wiki/Un-Thinkable_(I%27m_Ready),2010,2006-2011,78,other,346,26.005330490405118,3.69364161849711,0.2236842105263158,0.13005780346820808,0.30067360685854255,0.3092485549132948,Un-Thinkable (I'm Ready),Alicia Keys
1076,/wiki/All_I_Do_Is_Win,2010,2006-2011,79,other,745,32.51111290074393,3.6161073825503354,0.12152777777777778,0.19328859060402684,0.3208955223880597,0.31140939597315437,All I Do Is Win,DJ Khaled & T-Pain & Ludacris & Snoop Dogg & Rick Ross
1077,/wiki/I_Made_It_(Cash_Money_Heroes),2010,2006-2011,80,other,711,19.17201120797011,3.2742616033755274,0.06598984771573604,0.19127988748241911,0.3197903014416776,0.3009845288326301,I Made It (Cash Money Heroes),Kevin Rudolf & Birdman & Jay Sean & Lil Wayne
1078,/wiki/Stuck_Like_Glue,2010,2006-2011,81,other,585,19.278858731355758,3.634188034188034,0.20125786163522014,0.09572649572649573,0.21512915129151292,0.20170940170940171,Stuck Like Glue,Sugarland
1079,/wiki/Hey_Daddy_(Daddy%27s_Home),2010,2006-2011,82,other,509,21.005086805555557,3.5756385068762278,0.2714285714285714,0.068762278978389,0.24731644482610562,0.2220039292730845,Hey Daddy (Daddy's Home),Usher & Plies
1080,/wiki/There_Goes_My_Baby_(Usher_song),2010,2006-2011,83,other,450,49.6264168322072,3.7622222222222224,0.15151515151515152,0.1288888888888889,0.2783216783216783,0.30666666666666664,There Goes My Baby,Usher
1081,/wiki/Today_Was_a_Fairytale,2010,2006-2011,84,other,345,30.292473919523097,3.7681159420289854,0.2,0.1565217391304348,0.25349544072948327,0.2782608695652174,Today Was a Fairytale,Taylor Swift
1082,/wiki/Say_Something_(Timbaland_song),2010,2006-2011,85,other,606,64.96743968142422,3.966996699669967,0.06976744186046512,0.21947194719471946,0.33201058201058203,0.3580858085808581,Say Something,Timbaland & Drake
1083,/wiki/Sweet_Dreams_(Beyonc%C3%A9_Knowles_song),2010,2006-2011,86,other,430,66.80461329715061,3.9232558139534883,0.08450704225352113,0.12325581395348838,0.23659454374412042,0.27906976744186046,Sweet Dreams,Beyoncé
1084,/wiki/Use_Somebody,2010,2006-2011,87,other,165,17.839963090065744,4.012121212121212,0.07692307692307693,0.15757575757575756,0.3104693140794224,0.3575757575757576,Use Somebody,Kings of Leon
1085,/wiki/Undo_It,2010,2006-2011,88,other,414,12.504267373762424,3.243961352657005,0.2926829268292683,0.1473429951690821,0.27774615822424586,0.26570048309178745,Undo It,Carrie Underwood
1086,/wiki/Eenie_Meenie,2010,2006-2011,89,other,441,27.64453333672509,3.888888888888889,0.08520179372197309,0.08390022675736962,0.2136594370096908,0.25170068027210885,Eenie Meenie,Sean Kingston & Justin Bieber
1087,/wiki/Right_Above_It,2010,2006-2011,90,other,700,86.77188410822056,3.854285714285714,0.03305785123966942,0.27714285714285714,0.37606586298147604,0.40714285714285714,Right Above It,Lil Wayne & Drake
1088,/wiki/The_House_That_Built_Me,2010,2006-2011,91,other,301,95.43424479166666,3.87375415282392,0.04938271604938271,0.23920265780730898,0.3446866485013624,0.42524916943521596,The House That Built Me,Miranda Lambert
1089,/wiki/If_I_Die_Young,2010,2006-2011,92,other,360,87.69064202966544,3.5833333333333335,0.040983606557377046,0.25277777777777777,0.35908267954133977,0.4305555555555556,If I Die Young,The Band Perry
1090,/wiki/The_Only_Exception,2010,2006-2011,93,other,258,27.429327808471456,3.9651162790697674,0.2711864406779661,0.3178294573643411,0.36796875,0.44573643410852715,The Only Exception,Paramore
1091,/wiki/American_Honey,2010,2006-2011,94,other,216,58.316487351139244,4,0.08602150537634409,0.2361111111111111,0.336697247706422,0.4305555555555556,American Honey,Lady Antebellum
1092,/wiki/King_of_Anything,2010,2006-2011,95,other,349,19.832332068577852,3.524355300859599,0.10526315789473684,0.2636103151862464,0.35461441213653605,0.3839541547277937,King of Anything,Sara Bareilles
1093,/wiki/Life_After_You_(Daughtry_song),2010,2006-2011,96,other,335,37.22222222222222,3.8805970149253732,0.22077922077922077,0.2,0.29647630619684084,0.34328358208955223,Life After You,Daughtry
1094,/wiki/Smile_(Uncle_Kracker_song),2010,2006-2011,97,other,320,50.80167144386505,3.75,0.07142857142857142,0.153125,0.2817643186306781,0.3125,Smile,Uncle Kracker
1095,/wiki/Teach_Me_How_to_Dougie,2010,2006-2011,98,other,810,18.44008436476661,3.5876543209876544,0.14590747330960854,0.17160493827160495,0.29336188436830835,0.26296296296296295,Teach Me How to Dougie,Cali Swag District
1096,/wiki/Try_Sleeping_with_a_Broken_Heart,2010,2006-2011,99,other,355,28.445512820512818,3.6140845070422536,0.14457831325301204,0.17746478873239438,0.2990255785627284,0.3154929577464789,Try Sleeping with a Broken Heart,Alicia Keys
1097,"/wiki/Lover,_Lover",2010,2006-2011,100,other,329,28.66287878787879,3.5653495440729484,0.24299065420560748,0.1337386018237082,0.3047238855622089,0.3069908814589666,"Lover, Lover",Jerrod Niemann
1098,/wiki/Rolling_in_the_Deep,2011,2006-2011,1,top20,546,40.09408825978352,3.8443223443223444,0.1218274111675127,0.11904761904761904,0.22297808012093726,0.23992673992673993,Rolling in the Deep,Adele
1099,/wiki/Party_Rock_Anthem,2011,2006-2011,2,top20,509,16.84718309859155,3.5756385068762278,0.12087912087912088,0.13359528487229863,0.265531914893617,0.25343811394891946,Party Rock Anthem,LMFAO & Lauren Bennett & GoonRock
1100,/wiki/Firework_(song),2011,2006-2011,3,top20,372,31.91293213828425,3.8198924731182795,0.17532467532467533,0.19623655913978494,0.3128800442233278,0.3521505376344086,Firework,Katy Perry
1101,/wiki/E.T._(song),2011,2006-2011,4,top20,271,34.712684575698276,4.483394833948339,0.05982905982905983,0.15498154981549817,0.3,0.3505535055350554,E.T.,Katy Perry & Kanye West
1102,/wiki/Give_Me_Everything_(Pitbull_song),2011,2006-2011,5,top20,661,23.1233096405919,4.05143721633888,0.20784313725490197,0.10741301059001512,0.23718712753277713,0.23751891074130105,Give Me Everything,Pitbull & Ne-Yo & Afrojack & Nayer
1103,/wiki/Grenade_(song),2011,2006-2011,6,top20,457,23.679178159348623,3.4682713347921226,0.23717948717948717,0.10940919037199125,0.26552567237163816,0.26914660831509846,Grenade,Bruno Mars
1104,/wiki/Forget_You_(CeeLo_Green_song),2011,2006-2011,7,top20,1855,1057.4268618518818,4.678167115902965,0.04244954766875435,0.5293800539083557,0.5037957866767888,0.6679245283018868,F**K You (Forget You),CeeLo Green
1105,/wiki/Super_Bass,2011,2006-2011,8,top20,673,13.798320038641755,3.8142644873699854,0.27794561933534745,0.1188707280832095,0.2513812154696133,0.25705794947994054,Super Bass,Nicki Minaj
1106,/wiki/Moves_like_Jagger,2011,2006-2011,9,top20,449,35.47596077307607,3.6748329621380846,0.13333333333333333,0.12026726057906459,0.2760590195145169,0.26948775055679286,Moves like Jagger,Maroon 5 & Christina Aguilera
1107,/wiki/Just_Can%27t_Get_Enough_(The_Black_Eyed_Peas_song),2011,2006-2011,10,top20,1123,82.01367359798361,4.18699910952805,0.017777777777777778,0.3116651825467498,0.43561126373626374,0.4505788067675868,Just Can't Get Enough,The Black Eyed Peas
1108,/wiki/On_the_Floor,2011,2006-2011,11,top20,750,10.567464736451374,3.344,0.35805626598465473,0.14133333333333334,0.277896667685723,0.256,On the Floor,Jennifer Lopez & Pitbull
1109,/wiki/S%26M_(song),2011,2006-2011,12,top20,590,7.866666666666666,2.971186440677966,0.32903225806451614,0.05084745762711865,0.16567291311754684,0.13898305084745763,S&M,Rihanna
1110,/wiki/Pumped_Up_Kicks,2011,2006-2011,13,top20,400,17.607114768673135,3.8975,0.24858757062146894,0.1425,0.2169474221541603,0.235,Pumped Up Kicks,Foster the People
1111,/wiki/Last_Friday_Night_(T.G.I.F.),2011,2006-2011,14,top20,445,43.404350790946324,3.7865168539325844,0.11560693641618497,0.1146067415730337,0.2480037576326914,0.29213483146067415,Last Friday Night (T.G.I.F.),Katy Perry
1112,/wiki/Just_the_Way_You_Are_(Bruno_Mars_song),2011,2006-2011,15,top20,321,21.4,3.8286604361370715,0.18840579710144928,0.11214953271028037,0.28562259306803595,0.2834890965732087,Just the Way You Are,Bruno Mars
1113,/wiki/Tonight_(I%27m_Lovin%27_You),2011,2006-2011,16,top20,447,8.94357743097239,3.6577181208053693,0.4444444444444444,0.12751677852348994,0.2598950882212685,0.24832214765100671,Tonight (I'm Lovin' You),Enrique Iglesias & Ludacris & DJ Frank E
1114,/wiki/Raise_Your_Glass,2011,2006-2011,17,top20,404,33.057208137440135,3.8366336633663365,0.14035087719298245,0.12128712871287128,0.24757033248081842,0.28217821782178215,Raise Your Glass,Pink
1115,/wiki/Born_This_Way_(song),2011,2006-2011,18,top20,648,17.777852375498597,3.7145061728395063,0.1638655462184874,0.125,0.23717739300882065,0.22530864197530864,Born This Way,Lady Gaga
1116,/wiki/What%27s_My_Name%3F_(Rihanna_song),2011,2006-2011,20,top20,638,21.946011999117122,3.322884012539185,0.25870646766169153,0.15047021943573669,0.2615273775216138,0.25235109717868337,What's My Name?,Rihanna & Drake
1117,/wiki/Look_at_Me_Now_(Chris_Brown_song),2011,2006-2011,21,other,866,34.81617777985615,3.6304849884526558,0.05555555555555555,0.24018475750577367,0.4042027194066749,0.37066974595842955,Look at Me Now,Chris Brown & Lil Wayne & Busta Rhymes
1118,/wiki/Down_on_Me_(Jeremih_song),2011,2006-2011,22,other,753,28.385822979366715,3.308100929614874,0.034482758620689655,0.12749003984063745,0.3131127450980392,0.26294820717131473,Down on Me,Jeremih & 50 Cent
1119,/wiki/How_to_Love,2011,2006-2011,23,other,530,41.77405415670333,3.730188679245283,0.16216216216216217,0.12830188679245283,0.26544440015942605,0.2622641509433962,How to Love,Lil Wayne
1120,/wiki/Someone_Like_You_(Adele_song),2011,2006-2011,24,other,335,62.214285714285715,4.053731343283582,0.07228915662650602,0.1791044776119403,0.2801418439716312,0.3582089552238806,Someone Like You,Adele
1121,/wiki/Good_Life_(OneRepublic_song),2011,2006-2011,25,other,417,35.967591488293266,3.8920863309352516,0.20388349514563106,0.11990407673860912,0.2818627450980392,0.30455635491606714,Good Life,OneRepublic
1122,/wiki/The_Lazy_Song,2011,2006-2011,26,other,400,17.929413259633407,3.565,0.20666666666666667,0.1675,0.28337874659400547,0.305,The Lazy Song,Bruno Mars
1123,/wiki/Till_the_World_Ends,2011,2006-2011,27,other,420,5.409079600516533,3.0904761904761906,0.24742268041237114,0.07380952380952381,0.22337363270005758,0.20952380952380953,Till the World Ends,Britney Spears
1124,/wiki/The_Show_Goes_On_(song),2011,2006-2011,28,other,681,52.15441287269668,3.886930983847283,0.046153846153846156,0.19823788546255505,0.2889087656529517,0.31718061674008813,The Show Goes On,Lupe Fiasco
1125,/wiki/The_Edge_of_Glory,2011,2006-2011,29,other,423,12.441176470588236,3.6288416075650116,0.29927007299270075,0.09929078014184398,0.19369598373157093,0.20094562647754138,The Edge of Glory,Lady Gaga
1126,/wiki/We_R_Who_We_R,2011,2006-2011,30,other,423,11.715117639676178,3.3947990543735225,0.08620689655172414,0.13238770685579196,0.2634094530005311,0.2789598108747045,We R Who We R,Kesha
1127,/wiki/Black_and_Yellow,2011,2006-2011,31,other,676,28.215652173913043,3.9068047337278107,0.18315018315018314,0.15532544378698224,0.24483068624513035,0.26331360946745563,Black and Yellow,Wiz Khalifa
1128,/wiki/Tonight_Tonight_(Hot_Chelle_Rae_song),2011,2006-2011,32,other,499,22.529903470383775,3.7995991983967934,0.13793103448275862,0.10420841683366733,0.25780924614743855,0.250501002004008,Tonight Tonight,Hot Chelle Rae
1129,/wiki/Blow_(Kesha_song),2011,2006-2011,33,other,452,5.534732395173027,3.088495575221239,0.3132530120481928,0.12168141592920353,0.21262817053426875,0.20575221238938052,Blow,Kesha
1130,/wiki/Lighters_(song),2011,2006-2011,34,other,853,95.34872824631861,3.7069167643610785,0.025,0.2801875732708089,0.4223648481856332,0.4196951934349355,Lighters,Bad Meets Evil & Bruno Mars
1131,/wiki/If_I_Die_Young,2011,2006-2011,35,other,360,87.69064202966544,3.5833333333333335,0.040983606557377046,0.25277777777777777,0.35908267954133977,0.4305555555555556,If I Die Young,The Band Perry
1132,/wiki/Stereo_Hearts,2011,2006-2011,36,other,634,23.936771275091886,3.6025236593059935,0.09767441860465116,0.1529968454258675,0.31939684715558603,0.2870662460567823,Stereo Hearts,Gym Class Heroes & Adam Levine
1133,/wiki/The_Time_(Dirty_Bit),2011,2006-2011,37,other,595,15.002298967825784,3.3327731092436976,0.14054054054054055,0.13109243697478992,0.28218966846569005,0.2689075630252101,The Time (Dirty Bit),The Black Eyed Peas
1134,/wiki/Coming_Home_(Diddy_%E2%80%93_Dirty_Money_song),2011,2006-2011,38,other,789,28.448262149049548,3.7921419518377695,0.14736842105263157,0.15462610899873258,0.3245499608661623,0.29784537389100124,Coming Home,Diddy – Dirty Money & Skylar Grey
1135,/wiki/Hey_Baby_(Drop_It_to_the_Floor),2011,2006-2011,39,other,799,9.567316422240964,3.290362953692115,0.3018867924528302,0.07008760951188986,0.18819080860965678,0.1702127659574468,Hey Baby (Drop It to the Floor),Pitbull & T-Pain
1136,/wiki/Only_Girl_(In_the_World),2011,2006-2011,40,other,409,17.81628787878788,3.5403422982885084,0.1415929203539823,0.08557457212713937,0.22998387963460504,0.20293398533007334,Only Girl (In the World),Rihanna
1137,/wiki/6_Foot_7_Foot,2011,2006-2011,41,other,812,90.36513694902956,3.9495073891625614,0.03380281690140845,0.3435960591133005,0.45595854922279794,0.47413793103448276,6 Foot 7 Foot,Lil Wayne & Cory Gunz
1138,/wiki/Just_a_Kiss_(song),2011,2006-2011,42,other,311,52.52087184728523,3.7363344051446945,0.08602150537634409,0.12218649517684887,0.2892057026476578,0.31511254019292606,Just a Kiss,Lady Antebellum
1139,/wiki/Dirt_Road_Anthem,2011,2006-2011,43,other,466,110.87335282809013,4.045064377682404,0.031413612565445025,0.20600858369098712,0.3067561896768779,0.3776824034334764,Dirt Road Anthem,Jason Aldean
1140,/wiki/Dynamite_(Taio_Cruz_song),2011,2006-2011,44,other,375,15.74749791492911,3.485333333333333,0.0948905109489051,0.06666666666666667,0.2391812865497076,0.224,Dynamite,Taio Cruz
1141,/wiki/No_Hands,2011,2006-2011,45,other,807,90.47216519729271,3.7571251548946716,0.03363914373088685,0.2057001239157373,0.3331599479843953,0.3469640644361834,No Hands,Waka Flocka Flame & Wale & Roscoe Dash
1142,/wiki/I_Wanna_Go,2011,2006-2011,46,other,338,16.14958308193485,3.3224852071005917,0.11904761904761904,0.08875739644970414,0.23340177960301164,0.21893491124260356,I Wanna Go,Britney Spears
1143,/wiki/I%27m_on_One,2011,2006-2011,47,other,825,54.205202312138724,3.6351515151515152,0.05017921146953405,0.23030303030303031,0.3504914640455251,0.3478787878787879,I'm on One,DJ Khaled & Drake & Rick Ross & Lil Wayne
1144,/wiki/You_Make_Me_Feel...,2011,2006-2011,48,other,507,7.9887096774193544,3.1400394477317555,0.6398104265402843,0.05128205128205128,0.21340304182509506,0.16765285996055226,You Make Me Feel...,Cobra Starship & Sabi
1145,/wiki/Yeah_3x,2011,2006-2011,49,other,433,12.228526358640341,3.6351039260969977,0.28735632183908044,0.12240184757505773,0.2830188679245283,0.2678983833718245,Yeah 3x,Chris Brown
1146,/wiki/Moment_4_Life,2011,2006-2011,50,other,608,37.450482295153876,3.893092105263158,0.09523809523809523,0.2631578947368421,0.3762972882490793,0.38980263157894735,Moment 4 Life,Nicki Minaj & Drake
1147,/wiki/I_Need_a_Doctor,2011,2006-2011,51,other,771,53.03128726791107,3.6874189364461736,0.08035714285714286,0.23994811932555124,0.38082191780821917,0.35927367055771725,I Need a Doctor,Dr. Dre & Eminem & Skylar Grey
1148,/wiki/Just_a_Dream_(Nelly_song),2011,2006-2011,52,other,533,38.52627857647891,3.6341463414634148,0.10191082802547771,0.12195121951219512,0.26324237560192615,0.26454033771106944,Just a Dream,Nelly
1149,/wiki/Motivation_(Kelly_Rowland_song),2011,2006-2011,53,other,327,45.59411652305256,3.8103975535168195,0.08602150537634409,0.17737003058103976,0.35066582117945466,0.3761467889908257,Motivation,Kelly Rowland & Lil Wayne
1150,/wiki/Stereo_Love,2011,2006-2011,54,other,366,31.48462496407702,3.530054644808743,0.06542056074766354,0.07377049180327869,0.27092113184828415,0.26229508196721313,Stereo Love,Edward Maya & Vika Jigulina
1151,/wiki/Jar_of_Hearts,2011,2006-2011,55,other,321,46.13646337772397,3.866043613707165,0.06315789473684211,0.16822429906542055,0.2837150127226463,0.32710280373831774,Jar of Hearts,Christina Perri
1152,/wiki/Roll_Up_(Wiz_Khalifa_song),2011,2006-2011,56,other,693,26.428881213317403,3.486291486291486,0.15196078431372548,0.1341991341991342,0.2492762946284979,0.2453102453102453,Roll Up,Wiz Khalifa
1153,/wiki/Sexy_and_I_Know_It,2011,2006-2011,57,other,412,13.127333051331373,3.3883495145631066,0.1464968152866242,0.13106796116504854,0.2472345132743363,0.25,Sexy and I Know It,LMFAO
1154,/wiki/Rocketeer_(song),2011,2006-2011,58,other,256,19.34438706170155,3.54296875,0.19402985074626866,0.3125,0.44587628865979384,0.46875,Rocketeer,Far East Movement & Ryan Tedder
1155,/wiki/All_of_the_Lights,2011,2006-2011,59,other,564,22.596153846153847,3.8297872340425534,0.19553072625698323,0.12056737588652482,0.2539391718578234,0.2712765957446808,All of the Lights,Kanye West
1156,/wiki/Hold_It_Against_Me,2011,2006-2011,60,other,324,51.72029474976973,3.6944444444444446,0.09876543209876543,0.16666666666666666,0.2875902823374918,0.30864197530864196,Hold It Against Me,Britney Spears
1157,/wiki/More_(Usher_song),2011,2006-2011,61,other,426,32.32480271573899,3.68075117370892,0.07563025210084033,0.06572769953051644,0.21854636591478696,0.22065727699530516,More,Usher
1158,/wiki/What_the_Hell,2011,2006-2011,62,other,436,14.817972350230415,3.447247706422018,0.27071823204419887,0.08256880733944955,0.241397021058038,0.22477064220183487,What the Hell,Avril Lavigne
1159,/wiki/Written_in_the_Stars_(Tinie_Tempah_song),2011,2006-2011,63,other,485,13.589864101797613,3.5814432989690723,0.05343511450381679,0.27835051546391754,0.36922386720502465,0.4041237113402062,Written in the Stars,Tinie Tempah & Eric Turner
1160,/wiki/Bottoms_Up_(Trey_Songz_song),2011,2006-2011,64,other,790,19.821043165467625,3.668354430379747,0.15479876160990713,0.11265822784810127,0.26904376012965964,0.25569620253164554,Bottoms Up,Trey Songz & Nicki Minaj
1161,/wiki/DJ_Got_Us_Fallin%27_in_Love,2011,2006-2011,65,other,529,29.55970486761906,3.7410207939508506,0.0958904109589041,0.14555765595463138,0.28282427608092026,0.29111531190926276,DJ Got Us Fallin' in Love,Usher & Pitbull
1162,/wiki/For_the_First_Time_(The_Script_song),2011,2006-2011,66,other,398,54.093395135509525,3.949748743718593,0.07142857142857142,0.12060301507537688,0.2715736040609137,0.3065326633165829,For the First Time,The Script
1163,/wiki/Honey_Bee_(Blake_Shelton_song),2011,2006-2011,67,other,316,33.901747940325095,3.8797468354430378,0.06741573033707865,0.22151898734177214,0.32490272373540857,0.40189873417721517,Honey Bee,Blake Shelton
1164,/wiki/Don%27t_You_Wanna_Stay,2011,2006-2011,68,other,212,23.50658747300216,4.084905660377358,0.24096385542168675,0.1320754716981132,0.24652455977757182,0.2971698113207547,Don't You Wanna Stay,Jason Aldean & Kelly Clarkson
